referrer,views_total,views_unique
systemsomicslab.github.io,2445,912
Google,253,85
Bing,94,59
github.com,52,17
chatgpt.com,7,6
statics.teams.cdn.office.net,6,4
yandex.ru,6,1
nature.com,4,4
pennstate.service-now.com,4,1
Yahoo,3,3
