time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-01 00:00:00+00:00,3,3,259,115
2025-08-02 00:00:00+00:00,4,4,158,51
2025-08-03 00:00:00+00:00,2,2,226,54
2025-08-04 00:00:00+00:00,8,5,345,124
2025-08-05 00:00:00+00:00,14,11,535,144
2025-08-06 00:00:00+00:00,4,4,285,117
2025-08-07 00:00:00+00:00,14,12,338,119
2025-08-08 00:00:00+00:00,20,11,487,102
2025-08-09 00:00:00+00:00,8,7,209,50
2025-08-10 00:00:00+00:00,5,5,109,37
2025-08-11 00:00:00+00:00,5,5,286,118
2025-08-12 00:00:00+00:00,10,8,264,105
2025-08-13 00:00:00+00:00,2,2,323,112
2025-08-14 00:00:00+00:00,1,1,286,114
