time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-21 00:00:00+00:00,10,10,86,39
2025-09-22 00:00:00+00:00,24,14,307,111
2025-09-23 00:00:00+00:00,29,17,331,130
2025-09-24 00:00:00+00:00,3,3,333,130
2025-09-25 00:00:00+00:00,10,6,308,135
2025-09-26 00:00:00+00:00,5,3,367,122
2025-09-27 00:00:00+00:00,2,2,143,47
2025-09-28 00:00:00+00:00,2,2,146,64
2025-09-29 00:00:00+00:00,9,7,326,104
2025-09-30 00:00:00+00:00,29,18,199,95
2025-10-01 00:00:00+00:00,24,13,306,108
2025-10-02 00:00:00+00:00,3,3,212,90
2025-10-03 00:00:00+00:00,10,8,199,86
2025-10-04 00:00:00+00:00,1,1,100,39
