referrer,views_total,views_unique
systemsomicslab.github.io,2009,562
Google,105,31
github.com,81,16
Bing,43,11
prime.psc.riken.jp,29,7
cn.bing.com,10,4
zenodo.org,2,1
DuckDuckGo,1,1
t.co,1,1
