referrer,views_total,views_unique
systemsomicslab.github.io,1906,747
Google,199,91
Bing,165,56
github.com,53,25
perplexity.ai,5,2
Baidu,4,2
Yahoo,3,3
statics.teams.cdn.office.net,3,3
chatgpt.com,2,2
zenodo.org,2,2
