referrer,views_total,views_unique
systemsomicslab.github.io,1789,754
Google,136,63
github.com,102,27
Bing,73,37
doubao.com,19,2
chatgpt.com,18,15
mail-attachment.googleusercontent.com,4,3
zenodo.org,4,3
DuckDuckGo,4,2
nature.com,3,1
