referrer,views_total,views_unique
systemsomicslab.github.io,1435,450
Bing,154,68
Google,129,53
cn.bing.com,61,43
github.com,33,12
zenodo.org,25,3
nature.com,17,6
copilot.microsoft.com,16,1
DuckDuckGo,7,3
com.google.android.gm,7,1
