referrer,views_total,views_unique
systemsomicslab.github.io,1733,658
Google,172,79
github.com,152,33
Bing,90,35
chatgpt.com,65,30
DuckDuckGo,13,3
perplexity.ai,12,2
Baidu,4,3
zenodo.org,4,3
nature.com,4,2
