referrer,views_total,views_unique
systemsomicslab.github.io,1214,434
Google,132,36
Bing,127,36
nature.com,80,3
github.com,26,6
zenodo.org,15,5
linkedin.com,9,1
mzmine-ms-dial-gsoc.github.io,8,1
chatgpt.com,4,2
Yahoo,2,2
