referrer,views_total,views_unique
systemsomicslab.github.io,1482,567
cn.bing.com,161,73
Bing,155,49
Google,121,49
github.com,58,14
DuckDuckGo,10,4
zenodo.org,8,4
prime.psc.riken.jp,6,2
chatgpt.com,4,4
nature.com,2,2
