referrer,views_total,views_unique
systemsomicslab.github.io,2164,852
Google,266,80
Bing,94,40
github.com,41,21
chatgpt.com,18,9
DuckDuckGo,10,2
pennstate.service-now.com,10,1
yandex.ru,6,1
Yahoo,5,3
qianwen.com,4,1
