referrer,views_total,views_unique
systemsomicslab.github.io,1826,602
Google,176,56
github.com,131,17
Bing,39,10
biorxiv.org,34,1
prime.psc.riken.jp,19,5
nature.com,18,9
cn.bing.com,18,8
zenodo.org,8,3
com.google.android.gm,5,1
