referrer,views_total,views_unique
systemsomicslab.github.io,1837,797
Google,163,72
Bing,130,51
github.com,91,27
search.brave.com,16,2
Yahoo,13,5
chatgpt.com,12,8
DuckDuckGo,8,7
zenodo.org,8,5
cnb.cool,3,1
