referrer,views_total,views_unique
systemsomicslab.github.io,1627,587
Google,218,35
github.com,184,12
Bing,33,11
prime.psc.riken.jp,16,8
zenodo.org,10,3
cn.bing.com,4,1
courseworks2.columbia.edu,1,1
gemini.google.com,1,1
mail.google.com,1,1
