referrer,views_total,views_unique
systemsomicslab.github.io,2167,857
Google,235,92
github.com,99,43
Bing,97,55
chatgpt.com,28,9
chat.mistral.ai,14,1
nature.com,13,6
search.brave.com,8,4
claude.ai,7,2
DuckDuckGo,4,2
