referrer,views_total,views_unique
systemsomicslab.github.io,1936,679
Google,281,87
github.com,150,35
Bing,97,33
chatgpt.com,61,28
DuckDuckGo,16,5
nature.com,13,5
perplexity.ai,11,1
prime.psc.riken.jp,4,1
zenodo.org,2,2
