referrer,views_total,views_unique
systemsomicslab.github.io,1816,625
Google,156,48
github.com,41,15
zenodo.org,18,4
Bing,15,8
nature.com,11,3
cn.bing.com,9,7
chatgpt.com,9,3
prime.psc.riken.jp,7,2
DuckDuckGo,3,2
