referrer,views_total,views_unique
systemsomicslab.github.io,1643,635
Bing,267,89
Google,164,64
cn.bing.com,158,71
github.com,73,18
DuckDuckGo,27,6
chatgpt.com,18,5
cl.search.yahoo.com,16,2
nature.com,12,7
prime.psc.riken.jp,8,6
