referrer,views_total,views_unique
systemsomicslab.github.io,1703,643
Bing,281,92
Google,158,61
cn.bing.com,154,68
github.com,73,18
DuckDuckGo,27,6
cl.search.yahoo.com,20,2
chatgpt.com,19,6
nature.com,12,7
prime.psc.riken.jp,9,7
