referrer,views_total,views_unique
systemsomicslab.github.io,2083,648
Google,221,66
github.com,89,24
Bing,30,10
prime.psc.riken.jp,11,8
mail.yahoo.co.jp,11,3
cn.bing.com,7,6
mail.google.com,7,5
chatgpt.com,6,5
zenodo.org,6,5
