referrer,views_total,views_unique
systemsomicslab.github.io,1360,478
Google,143,38
Bing,121,32
nature.com,80,3
github.com,30,6
zenodo.org,15,5
linkedin.com,9,1
chatgpt.com,8,2
mzmine-ms-dial-gsoc.github.io,8,1
Yahoo,2,2
