referrer,views_total,views_unique
systemsomicslab.github.io,1644,690
Google,140,79
github.com,89,23
Bing,57,30
chatgpt.com,41,16
teams.public.onecdn.static.microsoft,14,4
Yahoo,11,2
DuckDuckGo,9,1
Baidu,4,3
nature.com,3,3
