referrer,views_total,views_unique
systemsomicslab.github.io,1971,625
Google,391,55
github.com,247,20
prime.psc.riken.jp,24,14
Bing,14,8
cn.bing.com,7,4
statics.teams.cdn.office.net,6,3
DuckDuckGo,5,3
zenodo.org,4,4
nerdyturtlez.com,4,2
