referrer,views_total,views_unique
systemsomicslab.github.io,2064,838
Google,208,98
github.com,131,23
Bing,106,41
nature.com,10,4
claude.ai,9,1
chatgpt.com,8,6
oods9.univie.ac.at,7,1
DuckDuckGo,3,2
prime.psc.riken.jp,2,2
