referrer,views_total,views_unique
systemsomicslab.github.io,1742,627
Google,187,56
Bing,151,35
Baidu,32,1
github.com,22,8
nature.com,18,1
chatgpt.com,17,6
zenodo.org,14,4
DuckDuckGo,10,2
linkedin.com,9,1
