referrer,views_total,views_unique
systemsomicslab.github.io,1467,561
cn.bing.com,160,69
Google,130,50
Bing,127,51
github.com,88,17
DuckDuckGo,9,3
zenodo.org,8,4
prime.psc.riken.jp,8,3
chatgpt.com,7,6
nature.com,7,3
