referrer,views_total,views_unique
systemsomicslab.github.io,1537,585
Google,244,77
github.com,232,15
Bing,187,79
cn.bing.com,133,60
DuckDuckGo,12,6
chatgpt.com,8,5
copilot.microsoft.com,7,1
nature.com,5,3
prime.psc.riken.jp,2,2
