time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-09 00:00:00+00:00,1.0,1.0,425,107
2024-08-10 00:00:00+00:00,2.0,2.0,283,33
2024-08-11 00:00:00+00:00,2.0,1.0,167,27
2024-08-12 00:00:00+00:00,6.0,4.0,559,97
2024-08-13 00:00:00+00:00,1.0,1.0,476,93
2024-08-14 00:00:00+00:00,,,314,92
2024-08-15 00:00:00+00:00,22.0,6.0,569,79
2024-08-16 00:00:00+00:00,2.0,1.0,235,72
2024-08-17 00:00:00+00:00,1.0,1.0,46,26
2024-08-18 00:00:00+00:00,,,66,23
2024-08-19 00:00:00+00:00,,,195,82
2024-08-20 00:00:00+00:00,4.0,3.0,327,103
2024-08-21 00:00:00+00:00,7.0,4.0,290,108
2024-08-22 00:00:00+00:00,14.0,3.0,422,98
