referrer,views_total,views_unique
systemsomicslab.github.io,1792,682
Google,224,77
Bing,143,44
github.com,88,31
chatgpt.com,9,4
prime.psc.riken.jp,6,2
perplexity.ai,3,2
yandex.ru,3,1
Yahoo,2,2
statics.teams.cdn.office.net,2,2
