referrer,views_total,views_unique
systemsomicslab.github.io,1870,659
Google,162,52
github.com,38,13
Bing,20,11
zenodo.org,18,4
nature.com,11,3
chatgpt.com,8,3
cn.bing.com,7,5
prime.psc.riken.jp,4,1
DuckDuckGo,3,2
