referrer,views_total,views_unique
systemsomicslab.github.io,2096,787
Google,119,56
github.com,45,15
cn.bing.com,37,12
Bing,14,9
prime.psc.riken.jp,9,2
statics.teams.cdn.office.net,7,5
remote.iislafe.san.gva.es,7,2
github-com.translate.goog,6,1
zenodo.org,5,1
