time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-09 00:00:00+00:00,49,11,276,74
2024-05-10 00:00:00+00:00,34,6,195,69
2024-05-11 00:00:00+00:00,21,9,94,35
2024-05-12 00:00:00+00:00,5,4,72,22
2024-05-13 00:00:00+00:00,12,5,326,82
2024-05-14 00:00:00+00:00,6,3,263,75
2024-05-15 00:00:00+00:00,5,2,204,89
2024-05-16 00:00:00+00:00,7,2,241,85
2024-05-17 00:00:00+00:00,20,5,271,78
2024-05-18 00:00:00+00:00,3,3,178,29
2024-05-19 00:00:00+00:00,5,4,94,33
2024-05-20 00:00:00+00:00,12,9,615,121
2024-05-21 00:00:00+00:00,11,8,774,151
2024-05-22 00:00:00+00:00,6,6,487,129
