referrer,views_total,views_unique
systemsomicslab.github.io,1590,710
Google,220,76
github.com,129,31
Bing,100,44
nature.com,32,5
chatgpt.com,21,17
zenodo.org,5,2
DuckDuckGo,3,2
mail.cstnet.cn,2,1
Yahoo,1,1
