referrer,views_total,views_unique
systemsomicslab.github.io,1903,684
Google,210,60
cn.bing.com,161,77
Bing,161,72
github.com,160,30
statics.teams.cdn.office.net,25,2
prime.psc.riken.jp,19,6
DuckDuckGo,18,3
chatgpt.com,14,4
nature.com,9,5
