referrer,views_total,views_unique
systemsomicslab.github.io,1016,357
Google,214,30
github.com,78,11
cn.bing.com,29,8
Bing,17,8
nature.com,12,8
v.hbu.cn,7,3
DuckDuckGo,3,1
teams.microsoft.com,2,2
boecker-lab.github.io,2,1
