referrer,views_total,views_unique
systemsomicslab.github.io,1942,606
Google,437,53
github.com,198,20
Bing,14,8
prime.psc.riken.jp,9,6
cn.bing.com,7,4
statics.teams.cdn.office.net,7,3
zenodo.org,5,5
nerdyturtlez.com,4,2
DuckDuckGo,4,2
