referrer,views_total,views_unique
systemsomicslab.github.io,1837,734
Google,170,55
Bing,142,63
github.com,78,26
statics.teams.cdn.office.net,28,7
gpt.chesspnt.com,18,2
nature.com,6,5
copilot.microsoft.com,6,2
helpdesk.igbmc.u-strasbg.fr,4,1
Baidu,3,3
