referrer,views_total,views_unique
systemsomicslab.github.io,3698,698
Google,145,36
github.com,62,19
prime.psc.riken.jp,42,24
zenodo.org,16,4
Bing,5,2
statics.teams.cdn.office.net,3,2
t.co,3,2
com.google.android.gm,2,1
id.search.yahoo.com,1,1
