referrer,views_total,views_unique
systemsomicslab.github.io,1526,585
cn.bing.com,168,73
Bing,163,50
Google,121,48
github.com,74,16
DuckDuckGo,10,4
zenodo.org,8,4
prime.psc.riken.jp,8,3
chatgpt.com,7,6
nature.com,7,3
