referrer,views_total,views_unique
systemsomicslab.github.io,1483,631
Google,165,81
github.com,139,38
Bing,100,31
chatgpt.com,61,34
nature.com,8,3
DuckDuckGo,6,3
perplexity.ai,6,2
sciencedirect.com,4,3
teams.public.onecdn.static.microsoft,3,2
