referrer,views_total,views_unique
systemsomicslab.github.io,2225,870
Google,246,98
github.com,162,42
Bing,109,55
chatgpt.com,21,7
nature.com,12,5
claude.ai,7,2
search.brave.com,6,3
yandex.ru,3,2
ntp.msn.cn,2,2
