referrer,views_total,views_unique
systemsomicslab.github.io,1630,604
Google,222,78
Bing,131,36
github.com,78,28
chatgpt.com,10,4
prime.psc.riken.jp,6,2
nature.com,5,2
Yahoo,3,3
perplexity.ai,3,2
yandex.ru,3,1
