referrer,views_total,views_unique
systemsomicslab.github.io,1827,621
Google,427,51
github.com,202,20
Bing,20,10
prime.psc.riken.jp,8,5
statics.teams.cdn.office.net,7,3
cn.bing.com,5,2
zenodo.org,4,4
DuckDuckGo,4,2
gemini.google.com,3,1
