referrer,views_total,views_unique
systemsomicslab.github.io,1802,670
Google,147,44
github.com,43,14
Bing,21,12
nature.com,10,2
chatgpt.com,8,3
cn.bing.com,7,5
zenodo.org,6,5
DuckDuckGo,4,3
prime.psc.riken.jp,4,1
