referrer,views_total,views_unique
systemsomicslab.github.io,2125,873
Google,196,97
github.com,156,42
Bing,91,42
nature.com,13,7
statics.teams.cdn.office.net,10,6
DuckDuckGo,6,2
Baidu,5,3
chatgpt.com,4,3
prime.psc.riken.jp,3,2
