referrer,views_total,views_unique
systemsomicslab.github.io,1805,610
github.com,328,12
Google,301,83
Bing,200,71
cn.bing.com,131,59
yandex.ru,35,4
nature.com,22,2
chatgpt.com,20,3
DuckDuckGo,16,7
oods.univie.ac.at,10,2
