referrer,views_total,views_unique
systemsomicslab.github.io,1868,607
Google,138,42
github.com,78,12
Bing,39,11
prime.psc.riken.jp,31,9
zenodo.org,11,3
cn.bing.com,7,3
DuckDuckGo,1,1
courseworks2.columbia.edu,1,1
t.co,1,1
