referrer,views_total,views_unique
systemsomicslab.github.io,1696,740
Google,150,79
github.com,101,34
Bing,55,27
chatgpt.com,39,20
DuckDuckGo,15,5
teams.public.onecdn.static.microsoft,10,6
prime.psc.riken.jp,6,1
nature.com,4,3
sciencedirect.com,4,3
