referrer,views_total,views_unique
systemsomicslab.github.io,2167,869
Google,227,92
github.com,101,40
Bing,97,56
chatgpt.com,25,8
chat.mistral.ai,14,1
nature.com,13,6
search.brave.com,8,4
claude.ai,7,2
l.instagram.com,3,2
