referrer,views_total,views_unique
systemsomicslab.github.io,3248,640
Google,125,31
github.com,45,19
prime.psc.riken.jp,39,22
zenodo.org,16,4
Bing,13,5
cn.bing.com,4,2
statics.teams.cdn.office.net,3,2
t.co,3,2
id.search.yahoo.com,1,1
