referrer,views_total,views_unique
systemsomicslab.github.io,2171,876
Google,299,100
github.com,126,42
Bing,110,56
chatgpt.com,26,9
nature.com,13,6
search.brave.com,8,4
claude.ai,7,2
l.instagram.com,3,2
ntp.msn.cn,2,2
