referrer,views_total,views_unique
systemsomicslab.github.io,1535,585
Bing,244,83
Google,166,58
cn.bing.com,143,70
github.com,76,21
DuckDuckGo,20,4
nature.com,11,6
prime.psc.riken.jp,9,7
chatgpt.com,9,5
Yahoo,6,3
