referrer,views_total,views_unique
systemsomicslab.github.io,2064,866
Google,178,86
github.com,145,36
Bing,75,40
nature.com,9,6
statics.teams.cdn.office.net,9,6
chatgpt.com,8,4
Baidu,5,3
DuckDuckGo,5,1
Yahoo,4,3
