time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-27 00:00:00+00:00,104,42,338,145
2026-04-28 00:00:00+00:00,143,58,303,142
2026-04-29 00:00:00+00:00,97,45,259,135
2026-04-30 00:00:00+00:00,122,46,301,143
2026-05-01 00:00:00+00:00,107,44,164,75
2026-05-02 00:00:00+00:00,130,47,111,43
2026-05-03 00:00:00+00:00,132,54,85,42
2026-05-04 00:00:00+00:00,106,40,182,79
2026-05-05 00:00:00+00:00,127,48,287,99
2026-05-06 00:00:00+00:00,111,47,211,111
2026-05-07 00:00:00+00:00,116,60,352,181
2026-05-08 00:00:00+00:00,121,52,353,156
2026-05-09 00:00:00+00:00,128,58,182,75
2026-05-10 00:00:00+00:00,131,58,125,48
