referrer,views_total,views_unique
systemsomicslab.github.io,3614,761
Google,152,40
github.com,125,17
prime.psc.riken.jp,41,23
Bing,18,7
usc-excel.officeapps.live.com,10,2
cn.bing.com,6,2
github-com.translate.goog,6,1
t.co,5,1
zenodo.org,3,1
