referrer,views_total,views_unique
systemsomicslab.github.io,1535,723
Google,159,81
Bing,94,42
github.com,70,27
chatgpt.com,18,11
statics.teams.cdn.office.net,6,3
enauczanie.pg.edu.pl,5,2
nature.com,4,1
prime.psc.riken.jp,4,1
doubao.com,3,2
