time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-23 00:00:00+00:00,170,63,259,101
2026-02-24 00:00:00+00:00,136,59,323,122
2026-02-25 00:00:00+00:00,107,39,326,134
2026-02-26 00:00:00+00:00,98,36,280,126
2026-02-27 00:00:00+00:00,112,46,362,116
2026-02-28 00:00:00+00:00,127,45,119,58
2026-03-01 00:00:00+00:00,97,35,105,53
2026-03-02 00:00:00+00:00,93,38,297,144
2026-03-03 00:00:00+00:00,96,39,401,147
2026-03-04 00:00:00+00:00,121,50,274,132
2026-03-05 00:00:00+00:00,109,48,304,145
2026-03-06 00:00:00+00:00,101,42,311,137
2026-03-07 00:00:00+00:00,106,41,87,49
2026-03-08 00:00:00+00:00,102,40,152,64
