referrer,views_total,views_unique
systemsomicslab.github.io,2427,790
Google,185,62
github.com,69,25
cn.bing.com,36,11
Bing,26,14
prime.psc.riken.jp,25,5
chatgpt.com,18,6
statics.teams.cdn.office.net,15,4
DuckDuckGo,9,3
nature.com,7,4
