referrer,views_total,views_unique
systemsomicslab.github.io,1857,644
Bing,241,68
Google,150,53
cn.bing.com,146,64
github.com,94,20
DuckDuckGo,11,5
zenodo.org,7,3
nature.com,6,5
chatgpt.com,6,3
github-zh.com,2,1
