referrer,views_total,views_unique
systemsomicslab.github.io,1852,561
Google,300,56
github.com,64,14
Bing,27,8
nature.com,17,11
DuckDuckGo,6,2
cn.bing.com,5,4
chatgpt.com,5,2
teams.microsoft.com,2,2
prime.psc.riken.jp,2,2
