referrer,views_total,views_unique
systemsomicslab.github.io,1802,639
Bing,229,67
cn.bing.com,149,67
Google,137,54
github.com,87,18
DuckDuckGo,11,5
zenodo.org,7,3
nature.com,6,5
chatgpt.com,6,3
github-zh.com,2,1
