referrer,views_total,views_unique
systemsomicslab.github.io,1699,679
Google,215,88
github.com,123,26
Bing,59,28
chatgpt.com,14,6
nature.com,11,3
prime.psc.riken.jp,2,2
zenodo.org,2,1
Baidu,1,1
DuckDuckGo,1,1
