referrer,views_total,views_unique
systemsomicslab.github.io,2170,546
github.com,842,17
Google,101,29
lms.uwa.edu.au,50,16
prime.psc.riken.jp,14,9
Bing,13,5
biorxiv.org,12,2
cn.bing.com,9,4
nerdyturtlez.com,7,6
zenodo.org,2,2
