referrer,views_total,views_unique
systemsomicslab.github.io,1681,590
Google,222,43
github.com,133,13
Bing,39,11
prime.psc.riken.jp,19,9
zenodo.org,11,3
cn.bing.com,5,2
courseworks2.columbia.edu,1,1
t.co,1,1
